text,tag
are you trying to say this?,1
are you trying to say this?,1
Good Morning December,0
⁦⁦[PERSON] Tell the league what you are all about! #nfl,1
⁦⁦[PERSON] Tell the league what you are all about! #nfl,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
Cry.,1
"GM ☕   My feed is looking very colourful this morning, so much new art and photography!  It's wonderful to see. ☺️",0
"dance, music, fun, party, dog, dancing, cool, excited, mood, joy, move, epic, woo, groovy, night out",0
"dance, music, fun, party, dog, dancing, cool, excited, mood, joy, move, epic, woo, groovy, night out",0
"dance, music, fun, party, dog, dancing, cool, excited, mood, joy, move, epic, woo, groovy, night out",0
"Hi folks, it's 36°F outside, we are currently experiencing clear and breezy weather in Minneapolis. It's a sunny day, better bring your vest.",0
"Hi folks, it's 36°F outside, we are currently experiencing clear and breezy weather in Minneapolis. It's a sunny day, better bring your vest.",0
"Hi folks, it's 36°F outside, we are currently experiencing clear and breezy weather in Minneapolis. It's a sunny day, better bring your vest.",1
"Hi folks, it's 36°F outside, we are currently experiencing clear and breezy weather in Minneapolis. It's a sunny day, better bring your vest.",1
Clarence is fine and here's what he thinks of Biden running again.,0
"giphyupload, dance, funny, cute, celebrate, groovy, windows, microsoft, dance off, macarena, clippy, paperclip, windows xp, windowsxp, windows 11, windows sweater, windowsuglysweater, windows bliss, microsoft clippy",0
"giphyupload, dance, funny, cute, celebrate, groovy, windows, microsoft, dance off, macarena, clippy, paperclip, windows xp, windowsxp, windows 11, windows sweater, windowsuglysweater, windows bliss, microsoft clippy",0
"giphyupload, drink, cheers, friday, thanksgiving, yolo, rum, happy thanksgiving, gather, you only live once, yolorum, youonlyliveonce, be thankful, rum love",0
CUADRADO,0
QUE TE PASA EN LOS OJOShttps://media.tenor.com/cS2O4bhrjLkAAAAM/happy-pleased.gif,0
🙂#bunny #Work Out #cute,0
🙂#bunny #Work Out #cute,1
🙂#bunny #Work Out #cute,1
The only way Republicans can win elections is if those elections are honest.... The only way demoncraps can win elections is if those elections are dishonest....,0
#Nick Scratch #Gavin Leatherwood #Cute,0
"I have disabled more than one post when I occasionally look through my posts and do the Michael Scott Grimace ( Nevertheless, here I am, writing about this subject.",1
"I have disabled more than one post when I occasionally look through my posts and do the Michael Scott Grimace ( Nevertheless, here I am, writing about this subject.",1
"I have disabled more than one post when I occasionally look through my posts and do the Michael Scott Grimace ( Nevertheless, here I am, writing about this subject.",1
"I have disabled more than one post when I occasionally look through my posts and do the Michael Scott Grimace ( Nevertheless, here I am, writing about this subject.",1
#Holding Hands #couple #love через [PERSON],0
"Come out of the closet, Lindsay. Don't be shy!",0
have a great day!!!! I love you……..❤️,0
Yuh. Ndabetheka ndanya.,0
😍😍😍😍😍😍🔥🔥🔥🔥🔥🔥🔥🤤🤤🤤🤤🤤🤤🤤🤤,0
😍😍😍😍😍🔥🔥🔥🔥🔥🤤🤤🤤🤤🤤🤤🤤,0
I am envisioning you at the office.,1
I am envisioning you at the office.,1
I am envisioning you at the office.,1
I am envisioning you at the office.,1
"🥵 Woof, your reminder is here",1
"🥵 Woof, your reminder is here",1
"Mr Rogers celebrating the number 4.  (teaching binary arithmetic in black&amp;white, not kidding.)",1
"Mr Rogers celebrating the number 4.  (teaching binary arithmetic in black&amp;white, not kidding.)",1
"Mr Rogers celebrating the number 4.  (teaching binary arithmetic in black&amp;white, not kidding.)",1
"Mr Rogers celebrating the number 4.  (teaching binary arithmetic in black&amp;white, not kidding.)",1
"Mr Rogers celebrating the number 4.  (teaching binary arithmetic in black&amp;white, not kidding.)",1
"Mr Rogers celebrating the number 4.  (teaching binary arithmetic in black&amp;white, not kidding.)",1
"Infinite Blessings and THANK YOU for your past, present and ( hopefully Future ) posts 🥹",0
"Infinite Blessings and THANK YOU for your past, present and ( hopefully Future ) posts 🥹",0
"Infinite Blessings and THANK YOU for your past, present and ( hopefully Future ) posts 🥹",1
"Infinite Blessings and THANK YOU for your past, present and ( hopefully Future ) posts 🥹",1
I'm off to bed. I'm tired and headachy,0
have a good night❤️,0
have a good night❤️,0
have a good night❤️,0
have a good night❤️,0
"On today's weather report, it's 105°F outside, we are currently experiencing overcast weather in Madison. It's arid, better bring your sunscreen.",1
"On today's weather report, it's 105°F outside, we are currently experiencing overcast weather in Madison. It's arid, better bring your sunscreen.",1
"fun, dog, food, pizza, night, hungry, eating, eat, chill, relax, sleepy, snack, out, full, nightlife, cosy",0
Evolutionary offshoot?,1
Evolutionary offshoot?,1
Democrats trying to talk about how the country is doing,1
Democrats trying to talk about how the country is doing,1
Democrats trying to talk about how the country is doing,1
Democrats trying to talk about how the country is doing,1
"You get a sack, you get a sack!!!",0
#daspoody #easy #xp,0
Thank you so much for all your help! Your support team is awesome! I always get prompt (if not immediate) responses. Nice to know that there are ver real people behind this work! #MadeOnZencastr #podcaster,0
"giphyupload, cute, celebrate, yay, woo, windows, microsoft, you got this, helpful, clippy, paperclip, windows xp, windowsxp, windows 11, heck yea, windowsuglysweater, windows sweater, windows bliss, microsoft clippy, ticonderoga",0
"giphyupload, cute, celebrate, yay, woo, windows, microsoft, you got this, helpful, clippy, paperclip, windows xp, windowsxp, windows 11, heck yea, windowsuglysweater, windows sweater, windows bliss, microsoft clippy, ticonderoga",0
ขอบคุงค้าบ 💕,0
If I could get my gifs working on #mastodon I would be a happy camper,0
I wish we had this guy on the bench next to him:,1
I wish we had this guy on the bench next to him:,1
"New flower GIF giphyupload, sad, summer, flower, maaneskiold, burningflower",1
"New flower GIF giphyupload, sad, summer, flower, maaneskiold, burningflower",1
"like fr, he on a joker arc",1
"like fr, he on a joker arc",1
"giphyupload, reaction, happy, nature, mood, friday, photography, vacation, walking, headset, im outta here, owayy, getowayy, work away",0
#no #pirotecnia #venezuela a través de [PERSON],1
#no #pirotecnia #venezuela a través de [PERSON],1
I love when the Monster compares his brother’s handsome features to his own. #SonOfFrankenstein  #TCMParty,1
I love when the Monster compares his brother’s handsome features to his own. #SonOfFrankenstein  #TCMParty,1
"On the off chance you haven't looked outside today, it's 97°F outside, we are currently experiencing fair weather in Las Vegas. It's lovely out there, better not forget your sandals.",0
Wolves had to decide on this GW to start scoring goals?!?!?!?!?!?   Decision to bring Estupinan in instead of Cresswell...,1
Wolves had to decide on this GW to start scoring goals?!?!?!?!?!?   Decision to bring Estupinan in instead of Cresswell...,1
گ,0
Wegen super moderne Waffen Systeme,1
Wegen super moderne Waffen Systeme,1
— Don't be shy 💕,0
See:,0
Bruh this dude is so deadly! 😂😂😂,1
Bruh this dude is so deadly! 😂😂😂,1
acr: grayslake1002  Legoooooooo.... [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON],1
acr: grayslake1002  Legoooooooo.... [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON],1
acr: grayslake1002  Legoooooooo.... [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON],1
acr: grayslake1002  Legoooooooo.... [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON],1
Zu der Uhrzeit bin ich primär mit dem Kampf beschäftigt einen Körper zu haben,0
love  you❤️💋💤,0
"7. Revelation 12:9,12. Titles: Why Question Religion? How Did Jesus View Politics?🤔Why Did Jesus NOT Get Involved in Politics?🤔What Will God's Kingdom Accomplish? Miracles That Are About to Happen. 😃✌️✌️✌️",0
"7. Revelation 12:9,12. Titles: Why Question Religion? How Did Jesus View Politics?🤔Why Did Jesus NOT Get Involved in Politics?🤔What Will God's Kingdom Accomplish? Miracles That Are About to Happen. 😃✌️✌️✌️",0
"7. Revelation 12:9,12. Titles: Why Question Religion? How Did Jesus View Politics?🤔Why Did Jesus NOT Get Involved in Politics?🤔What Will God's Kingdom Accomplish? Miracles That Are About to Happen. 😃✌️✌️✌️",0
"MAGA mentality: ""If I win, I win. If I lose, the other side cheated.""",1
"MAGA mentality: ""If I win, I win. If I lose, the other side cheated.""",1
"MAGA mentality: ""If I win, I win. If I lose, the other side cheated.""",1
"MAGA mentality: ""If I win, I win. If I lose, the other side cheated.""",1
"Quelques semaines plus tard, le 26 août 2022, la police canadienne fonce chez le suspect, qu'elle surprend en flagrant délit. Assis dans son garage, il travaille sur son laptop, son navigateur affichant la page de connexion admin de LockBit",1
"Quelques semaines plus tard, le 26 août 2022, la police canadienne fonce chez le suspect, qu'elle surprend en flagrant délit. Assis dans son garage, il travaille sur son laptop, son navigateur affichant la page de connexion admin de LockBit",1
This is also our ringtone right now,1
This is also our ringtone right now,1
Mijn WK-poule,1
Mijn WK-poule,1
"Blessing to #HMALD, their friends &amp; family, and the #SussexSquad. 🙏🏽  #HarryandMeghan",0
"Blessing to #HMALD, their friends &amp; family, and the #SussexSquad. 🙏🏽  #HarryandMeghan",0
apple of my  ____.,0
#GIF #giphy #NewGif,0
But you do nothing about it.  And that's only a small portion of how they cheat.  Aren't you a congressman?  Do something!,1
But you do nothing about it.  And that's only a small portion of how they cheat.  Aren't you a congressman?  Do something!,1
But you do nothing about it.  And that's only a small portion of how they cheat.  Aren't you a congressman?  Do something!,1
But you do nothing about it.  And that's only a small portion of how they cheat.  Aren't you a congressman?  Do something!,1
"giphyupload, dance, funny, beyonce, booty, nicki minaj, penguin, twerking, cardi b, nicki, migos, shake it, work it, pudgy, pudgy penguins, booty shake, twerk it, werk it, twerk drake",0
Yes Ridge needs a mental health wife he so confused.,1
Yes Ridge needs a mental health wife he so confused.,1
"Happy Birthday Chris 🎉 #happybirthdaychris  | giphygifmaker, party, birthday, happybirthday, partytime, timetoparty",0
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
Boo hoo.,1
#Eagles defense on Aaron Rodgers be like:,1
#Eagles defense on Aaron Rodgers be like:,1
Have a great day! ♥️,0
Have a great day! ♥️,0
Klaus &amp; Noah will make sure you feel good about your slavery,0
🤣🤣🤣👏🏽👏🏽🤣🤣🤣,1
🤣🤣🤣👏🏽👏🏽🤣🤣🤣,1
🤣🤣🤣👏🏽👏🏽🤣🤣🤣,1
🤣🤣🤣👏🏽👏🏽🤣🤣🤣,1
ゆいぴょん(和実ゆい)www 謝るあまねん(菓彩あまね)可愛いですね！ #デリシャスパーティプリキュア #デパプリ  #precure,0
I hadn’t seen this one in a while:  #biden #shotgun #gun,0
Beritanya Gak Penting 😂,0
Like it never existed at all.,0
Like it never existed at all.,1
Like it never existed at all.,1
conrad you're full of,1
conrad you're full of,1
conrad you're full of,1
conrad you're full of,1
Εγώ καπος έτσι,0
👍👍👍😋😋😋😋😋,0
Thank you so much for all your help! Your support team is awesome! #MadeOnZencastr #podcaster,0
#excited    Tis' the week of 'JUBILEE...,0
Love these [PERSON],0
Love these [PERSON],0
"giphyupload, happy, alien, ゆる, 宇宙人",0
"On the off chance you haven't looked outside today, it's 78°F outside, we are starting the see the onset of overcast and hazy weather in San Antonio. It's it's gunna be arid out there, better bring your sunhat.",1
"On the off chance you haven't looked outside today, it's 78°F outside, we are starting the see the onset of overcast and hazy weather in San Antonio. It's it's gunna be arid out there, better bring your sunhat.",1
a little hint of whats to come,0
This is how even Astros Fans felt about you.,1
This is how even Astros Fans felt about you.,1
This is how even Astros Fans felt about you.,1
This is how even Astros Fans felt about you.,1
This is how even Astros Fans felt about you.,1
This is how even Astros Fans felt about you.,1
Малыш ты уникально привлекательная девочка,0
plastic bombastic spreads sheisse again,1
plastic bombastic spreads sheisse again,1
Jaaaajajajajas  🤓,0
Jaaaajajajajas  🤓,1
Jaaaajajajajas  🤓,1
Je benen zijn mooi... Alleen die kut-auto...,0
Je benen zijn mooi... Alleen die kut-auto...,0
3bAbH  vaccine cancer symptom disease medicine biologist life sciences treatment therapy doctor surgeon,0
3bAbH  vaccine cancer symptom disease medicine biologist life sciences treatment therapy doctor surgeon,0
3bAbH  vaccine cancer symptom disease medicine biologist life sciences treatment therapy doctor surgeon,0
Suntem in panica ! Hai cu capitularea !.... Vrem sa vomitam pe tastatura !!!,1
Suntem in panica ! Hai cu capitularea !.... Vrem sa vomitam pe tastatura !!!,1
Suntem in panica ! Hai cu capitularea !.... Vrem sa vomitam pe tastatura !!!,1
Suntem in panica ! Hai cu capitularea !.... Vrem sa vomitam pe tastatura !!!,1
#Friday #Smokey #funny  [PERSON],0
Wow😍😍😍😍😍🤤🤤🤤🤤🤤🤤🔥🔥🔥🔥🔥🔥🔥,0
"""A friend is a gift you give yourself."" - Robert Louis Stevenson  Have a nice and successful day folks! 🙂",0
Titles:Misunderstanding/Who Has God's Favor? Who REALLY Rules This World? Why Question Religion? How Did Jesus View Politics? Why Did Jesus NOT Get Involved in Politics? Miracles That Are About to Happen ✌️✌️,0
